time,c8y_Acceleration_accelerationX,c8y_Acceleration_accelerationY,c8y_Acceleration_accelerationZ,c8y_Gyroscope_gyroX,c8y_Gyroscope_gyroY,c8y_Gyroscope_gyroZ
2022-03-10 15:43:07,0.0011444091796875,0.010467529296875,1.011962890625,0.0099623529240489,0.004766525700688362,-0.007480286993086338
2022-03-10 15:43:08,0.001800537109375,0.01129150390625,1.011383056640625,0.008095476776361465,0.00458729499951005,-0.008380435407161713
2022-03-10 15:43:09,0.00140380859375,0.01092529296875,1.0111083984375,0.005757487844675779,0.004822185728698969,-0.009192699566483498
2022-03-10 15:43:10,0.0001983642578125,0.007904052734375,1.01025390625,0.0050099384970963,0.004484230652451515,-0.008479238487780094
2022-03-10 15:43:11,-0.003021240234375,0.01043701171875,1.0093994140625,0.008640093728899956,0.004318848252296448,-0.009196694009006023
2022-03-10 15:43:12,0.002105712890625,0.010406494140625,1.0105438232421875,0.005922071170061827,0.00538544449955225,-0.00993146002292633
2022-03-10 15:43:13,0.0015106201171875,0.01043701171875,1.011260986328125,0.00503923324868083,0.005024585872888565,-0.00899748969823122
2022-03-10 15:43:14,0.0005035400390625,0.01141357421875,1.0119171142578125,0.007140733767300844,0.004042678512632847,-0.009049421176314354
2022-03-10 15:43:15,0.001373291015625,0.011016845703125,1.0123291015625,0.005137237720191479,0.004021106753498316,-0.008419583551585674
2022-03-10 15:43:16,0.0027008056640625,0.0113525390625,1.0112457275390625,0.008175105787813663,0.00418276060372591,-0.007879228331148624
2022-03-10 15:43:17,7.62939453125e-05,0.0101318359375,1.0119171142578125,0.006148706190288067,0.002775280037894845,-0.008296012878417969
2022-03-10 15:43:18,-0.0003509521484375,0.010498046875,1.0081787109375,0.007001983001828194,0.003954794257879257,-0.008106129243969917
2022-03-10 15:43:19,0.0003662109375,0.01220703125,1.0106353759765625,0.006699714343994856,0.006358563434332609,-0.007259510923177004
2022-03-10 15:43:20,0.0010223388671875,0.009979248046875,1.0104217529296875,0.008131695911288261,0.006274673622101545,-0.010627876967191696
2022-03-10 15:43:21,0.001373291015625,0.0102996826171875,1.01141357421875,0.006469883490353823,0.005029113497585058,-0.010776747949421406
2022-03-10 15:43:22,-0.001861572265625,0.010955810546875,1.0137939453125,0.006335660349577665,0.004673581570386887,-0.008694687858223915
2022-03-10 15:43:23,0.0010833740234375,0.0101776123046875,1.0050811767578125,0.004734301473945379,0.004492486361414194,-0.008113319985568523
2022-03-10 15:43:24,-0.0004730224609375,0.0081024169921875,1.013214111328125,0.0068358019925653934,0.005651494022458792,-0.009497364982962608
2022-03-10 15:43:25,0.001251220703125,0.0100555419921875,1.008056640625,0.00833622645586729,0.005468801129609346,-0.011003116145730019
2022-03-10 15:43:26,0.0013427734375,0.0088653564453125,1.0117645263671875,0.00983478780835867,0.0038091193418949842,-0.009265136905014515
2022-03-10 15:43:27,0.00018310546875,0.00750732421875,1.011016845703125,0.00785472709685564,0.004198739770799875,-0.008301605470478535
2022-03-10 15:43:28,-0.0002899169921875,0.0080718994140625,1.0113983154296875,0.006313023157417774,0.0053553506731987,-0.007849933579564095
2022-03-10 15:43:29,0.000457763671875,0.008636474609375,1.0107574462890625,0.006155896931886673,0.005548163317143917,-0.010429205372929573
2022-03-10 15:43:30,0.000823974609375,0.0081939697265625,1.0109405517578125,0.0065018413588404655,0.005310875829309225,-0.008777778595685959
2022-03-10 15:43:31,0.0003814697265625,0.0084991455078125,1.0109405517578125,0.006646983791142702,0.0037875475827604532,-0.00899695698171854
2022-03-10 15:43:32,0.00042724609375,0.008819580078125,1.0119476318359375,0.006460295990109444,0.005765477195382118,-0.008599880151450634
2022-03-10 15:43:33,0.0006103515625,0.0112762451171875,1.0134429931640625,0.007977765053510666,0.006199306342750788,-0.007238738238811493
2022-03-10 15:43:34,0.00140380859375,0.0089874267578125,1.0133209228515625,0.007897071540355682,0.0029758161399513483,-0.007821437902748585
2022-03-10 15:43:35,-0.000579833984375,0.0094146728515625,1.0113983154296875,0.009614277631044388,0.0044133905321359634,-0.008445949293673038
2022-03-10 15:43:36,0.0013885498046875,0.010467529296875,1.01300048828125,0.006761766038835049,0.009321862831711769,-0.009586847387254238
2022-03-10 15:43:37,0.00103759765625,0.0098419189453125,1.01226806640625,0.010360228829085827,0.004541754722595215,-0.008388690650463104
2022-03-10 15:43:38,-0.0004119873046875,0.0099945068359375,1.011016845703125,0.0075841499492526054,0.004459196701645851,-0.00794607400894165
2022-03-10 15:43:39,0.0001220703125,0.00927734375,1.0119781494140625,0.01017034612596035,0.0028133634477853775,-0.008855809457600117
2022-03-10 15:43:40,0.0002288818359375,0.010162353515625,1.0113525390625,0.008641159161925316,0.004945223685353994,-0.00993225909769535
2022-03-10 15:43:41,7.62939453125e-05,0.0110015869140625,1.010009765625,0.002909503411501646,0.005624329671263695,-0.008192149922251701
2022-03-10 15:43:42,-0.0003509521484375,0.009490966796875,1.0099639892578125,0.008960737846791744,0.0062517705373466015,-0.010155698284506798
2022-03-10 15:43:43,-0.00079345703125,0.0157623291015625,1.00909423828125,0.012617791071534157,0.006389988586306572,-0.008106395602226257
2022-03-10 15:43:44,0.000244140625,0.009521484375,1.0111236572265625,0.007547664921730757,0.004263720940798521,-0.007878429256379604
2022-03-10 15:43:45,0.001678466796875,0.0126190185546875,1.0118560791015625,0.004086620640009642,0.0037060549948364496,-0.010802846401929855
2022-03-10 15:43:46,-0.001220703125,0.012481689453125,1.0120697021484375,0.005002748221158981,0.004599279258400202,-0.0009174589649774134
2022-03-10 15:43:47,0.003997802734375,0.012054443359375,1.0120697021484375,0.00723367789760232,0.006419816054403782,0.0034413367975503206
2022-03-10 15:43:48,0.0026397705078125,0.010955810546875,1.0110015869140625,0.005262672435492277,0.0031289479229599237,-0.0016682040877640247
2022-03-10 15:43:49,0.0023193359375,0.011505126953125,1.0126495361328125,0.007194796111434698,0.00541473925113678,-0.010938401333987713
2022-03-10 15:43:50,0.0011138916015625,0.013092041015625,1.0111846923828125,0.007791876792907715,0.007741809356957674,0.006012884899973869
2022-03-10 15:43:51,0.00079345703125,0.011505126953125,1.01177978515625,0.004144677426666021,0.004358795937150717,0.0017177389236167073
2022-03-10 15:43:52,0.00042724609375,0.01202392578125,1.0119781494140625,0.007469634059816599,0.003940146882086992,0.005372128449380398
2022-03-10 15:43:53,0.000518798828125,0.0110321044921875,1.011199951171875,0.00603472301736474,0.00749120581895113,0.0025952504947781563
2022-03-10 15:43:54,0.0015716552734375,0.012359619140625,1.012115478515625,0.007179083302617073,0.00455800024792552,0.0052024852484464645
2022-03-10 15:43:55,0.0020904541015625,0.011962890625,1.0122833251953125,0.006456833798438311,0.0075905416160821915,0.009648365899920464
2022-03-10 15:43:56,0.001983642578125,0.01104736328125,1.011993408203125,0.008988435380160809,0.0009837717516347766,0.006253368686884642
2022-03-10 15:43:57,0.00177001953125,0.0120849609375,1.011474609375,0.00894129741936922,0.00634977500885725,0.007135141175240278
2022-03-10 15:43:58,0.0026397705078125,0.0117950439453125,1.0122528076171875,0.007185208611190319,0.004707936197519302,0.007889081723988056
2022-03-10 15:43:59,0.003570556640625,0.01116943359375,1.011749267578125,0.006473878398537636,0.0018943065078929067,0.0136036928743124
2022-03-10 15:44:00,0.0010986328125,0.0120391845703125,1.0119476318359375,0.006569485645741224,0.007693339604884386,0.012623916380107403
2022-03-10 15:44:01,0.0010986328125,0.0115814208984375,1.010986328125,0.004443750716745853,0.004408863373100758,0.009852897375822067
2022-03-10 15:44:02,-0.0001373291015625,0.0113525390625,1.01123046875,0.007784952409565449,0.005853095557540655,0.02105654962360859
2022-03-10 15:44:03,0.0009002685546875,0.0113372802734375,1.0113372802734375,-0.00041864890954457223,-0.002757969545200467,0.02635890245437622
2022-03-10 15:44:04,0.0032501220703125,0.0107574462890625,1.0108489990234375,0.009409480728209019,0.006128466222435236,-0.01233469694852829
2022-03-10 15:44:05,0.0003662109375,0.0089263916015625,1.0108795166015625,0.006897587329149246,0.005418733693659306,-0.007656854577362537
2022-03-10 15:44:06,0.0027008056640625,0.00897216796875,1.0101776123046875,0.00706829596310854,0.003742007538676262,-0.008042213506996632
2022-03-10 15:44:07,0.00469970703125,0.008880615234375,1.011749267578125,0.009896306321024895,0.005869606975466013,-0.00959536898881197
2022-03-10 15:44:08,0.0031280517578125,0.0098419189453125,1.01092529296875,0.004478371702134609,0.004436559975147247,-0.006237922236323357
2022-03-10 15:44:09,0.0015869140625,0.0092315673828125,1.0092926025390625,0.009406817145645618,0.003287405939772725,-0.008109325543045998
2022-03-10 15:44:10,0.0004730224609375,0.01165771484375,1.0108489990234375,0.008095743134617805,0.003762513864785433,-0.008866195566952229
2022-03-10 15:44:11,0.0016326904296875,0.0099639892578125,1.0115966796875,0.008684568107128143,0.005512743256986141,-0.009578591212630272
2022-03-10 15:44:12,0.0033416748046875,0.009033203125,1.011627197265625,0.006362025626003742,0.006333529483526945,-0.009579123929142952
2022-03-10 15:44:13,0.0018157958984375,0.0098419189453125,1.01239013671875,0.004228300880640745,0.006334594916552305,-0.008852347731590271
2022-03-10 15:44:14,0.002288818359375,0.011871337890625,1.00738525390625,0.008471515029668808,0.005568137392401695,-0.007992412894964218
2022-03-10 15:44:15,0.0022125244140625,0.0158843994140625,1.0153350830078125,0.010134393349289894,0.003206445835530758,-0.009345564991235733
2022-03-10 15:44:16,0.0004119873046875,0.0088653564453125,1.0101470947265625,0.006342051550745964,0.004275172483175993,-0.008866728283464909
2022-03-10 15:44:17,0.00201416015625,0.01019287109375,1.0107879638671875,0.0062278020195662975,0.005936984904110432,-0.008581770583987236
2022-03-10 15:44:18,0.0037841796875,0.010406494140625,1.01025390625,0.00800333172082901,0.005686647724360228,-0.008626244962215424
2022-03-10 15:44:19,0.0042724609375,0.009857177734375,1.01190185546875,0.008156463503837585,0.00487251952290535,-0.008274441584944725
2022-03-10 15:44:20,0.0025634765625,0.0078125,1.01220703125,0.0075945365242660046,0.004275705199688673,-0.01022653840482235
2022-03-10 15:44:21,0.0023040771484375,0.007843017578125,1.0165863037109375,0.009867277927696705,0.006169478874653578,-0.009427323937416077
2022-03-10 15:44:22,0.0006103515625,0.00982666015625,1.0082550048828125,0.011330951005220413,0.003254116512835026,-0.008703743107616901
2022-03-10 15:44:23,0.0051422119140625,0.01263427734375,1.0117645263671875,0.004453604109585285,0.0031158984638750553,-0.009986587800085545
2022-03-10 15:44:24,0.0033721923828125,0.01068115234375,1.012298583984375,0.008287491276860237,0.006690925918519497,-0.010134659707546234
2022-03-10 15:44:25,0.0045623779296875,0.008209228515625,1.0124053955078125,0.004303401801735163,0.006362824235111475,-0.013019395060837269
2022-03-10 15:44:26,0.0033111572265625,0.010589599609375,1.013702392578125,0.00851226132363081,0.0051564122550189495,-0.009518669918179512
2022-03-10 15:44:27,-0.000335693359375,0.0137176513671875,1.0038604736328125,0.007396397180855274,0.005614209920167923,-0.00717642018571496
2022-03-10 15:44:28,-0.001373291015625,0.0123748779296875,1.01104736328125,0.00944996066391468,0.006366819143295288,-0.0090568782761693
2022-03-10 15:44:29,0.0006866455078125,0.0121002197265625,1.00970458984375,0.010046775452792645,0.003763046581298113,-0.008656871505081654
2022-03-10 15:44:30,9.1552734375e-05,0.0087890625,1.0101318359375,0.009218531660735607,0.005357214715331793,-0.010217750445008278
2022-03-10 15:44:31,0.00042724609375,0.012786865234375,1.014984130859375,0.007649131119251251,0.004614459350705147,-0.00714552728459239
2022-03-10 15:44:32,-0.0008697509765625,0.0110321044921875,1.0226287841796875,0.006764429155737162,0.006786266807466745,-0.011057977564632893
2022-03-10 15:44:33,0.00341796875,0.00152587890625,1.00946044921875,0.003899400355294347,0.0075942701660096645,-0.00717721926048398
2022-03-10 15:44:34,0.00250244140625,0.0099945068359375,1.00665283203125,0.007220095954835415,0.0040794298984110355,-0.00971521157771349
2022-03-10 15:44:35,0.0025634765625,0.011749267578125,1.010162353515625,0.007376157213002443,0.00398781755939126,-0.008569253608584404
2022-03-10 15:44:36,0.00311279296875,0.0148773193359375,1.0086669921875,0.00637773796916008,0.0037297571543604136,-0.008612928912043571
2022-03-10 15:44:37,0.0005645751953125,0.0093231201171875,1.0131683349609375,0.006521814968436956,0.005736182443797588,-0.006399309728294611
2022-03-10 15:44:38,0.0018463134765625,0.0096435546875,1.0111846923828125,0.008327704854309559,0.0026256104465574026,-0.010586597956717014
2022-03-10 15:44:39,0.0015869140625,0.01007080078125,1.0106964111328125,0.007245395798236132,0.006199572701007128,-0.00953917670994997
2022-03-10 15:44:40,0.002105712890625,0.0108642578125,1.009033203125,0.0023334617726504803,0.008557269349694252,-0.013231915421783924
2022-03-10 15:44:41,0.002166748046875,0.01544189453125,1.014739990234375,0.01131124421954155,0.004563859198242426,-0.008682703599333763
2022-03-10 15:44:42,0.00164794921875,0.0101470947265625,1.0114898681640625,0.007169229444116354,0.006341252941638231,-0.008436894044280052
2022-03-10 15:44:43,0.003387451171875,0.0089569091796875,1.010894775390625,0.006401972845196724,0.003891677362844348,-0.007499461527913809
2022-03-10 15:44:44,0.00213623046875,0.010498046875,1.01129150390625,0.008950351737439632,0.006156961899250746,-0.009892578236758709
